age,gender,education,income,marital_status,risk_preference,preference_1,preference_2,preference_3
61,female,bachelor,high,married,-0.4,6,10,8
26,male,high school,medium,single,-0.88,3,8,11
30,male,bachelor,medium,married,0.36,6,13,9
25,female,bachelor,high,single,0.48,6,13,8
28,male,PhD,high,single,0.24,6,8,4
49,female,bachelor,low,married,0.16,10,6,13
57,female,bachelor,medium,widowed,-0.2,6,13,8
38,female,high school,low,married,0.06,6,13,8
52,female,bachelor,medium,single,-0.64,6,8,13
41,male,master,low,married,0.33,6,13,8
53,female,high school,medium,married,-0.04,10,13,6
44,male,master,medium,married,-0.25,6,13,8
21,male,master,high,single,0.28,6,14,10
44,female,PhD,high,married,-1.0,6,14,8
19,male,master,low,widowed,0.01,6,13,8
24,male,bachelor,medium,married,0.35,6,13,9
21,female,bachelor,high,single,-0.11,6,8,13
37,male,bachelor,medium,married,-0.56,6,13,8
25,male,bachelor,high,single,-1.0,6,14,8
69,male,master,medium,single,1.0,6,8,14
44,male,bachelor,medium,married,-1.0,6,13,8
38,female,bachelor,medium,single,-0.58,6,13,8
28,male,bachelor,medium,single,-0.59,6,8,13
44,female,master,medium,single,-0.63,6,9,13
27,male,bachelor,high,married,0.03,6,13,8
41,female,high school,medium,married,-0.04,10,8,13
39,male,bachelor,medium,divorced,0.12,6,8,13
50,male,bachelor,low,married,0.38,10,6,13
34,male,master,medium,widowed,0.26,6,4,13
37,female,high school,medium,married,0.34,6,13,8
18,male,bachelor,medium,married,-0.2,6,13,8
28,male,bachelor,medium,single,-0.54,6,11,13
42,female,bachelor,high,married,-0.38,6,13,18
42,male,bachelor,medium,married,0.09,6,10,13
38,male,bachelor,medium,married,0.1,6,13,8
34,female,master,medium,single,0.63,6,13,14
61,female,high school,medium,married,0.26,10,13,6
27,male,bachelor,high,divorced,0.58,6,13,8
22,female,bachelor,medium,single,-0.15,6,8,13
30,male,bachelor,medium,married,-0.2,10,6,13
24,female,high school,medium,married,-0.01,10,6,13
36,male,bachelor,medium,widowed,-0.02,6,10,8
64,male,bachelor,medium,widowed,-0.74,6,8,13
65,female,high school,medium,married,-0.49,10,6,13
59,male,high school,high,married,-0.14,6,13,8
53,male,master,high,married,0.73,6,13,9
69,female,bachelor,medium,divorced,0.04,6,8,13
44,male,bachelor,medium,married,0.27,10,6,13
51,male,bachelor,medium,married,0.1,6,13,9
30,male,bachelor,medium,married,-0.28,6,8,13
51,female,PhD,medium,divorced,-0.34,6,13,8
45,female,bachelor,medium,married,-0.34,6,13,15
47,female,bachelor,medium,widowed,-0.02,6,13,8
30,female,master,medium,married,-0.08,6,13,15
26,male,bachelor,high,single,0.32,6,8,12
40,female,master,medium,married,-0.24,6,13,8
44,female,bachelor,medium,married,0.79,6,13,8
24,female,master,medium,single,-0.15,6,13,8
32,male,master,medium,divorced,-0.93,6,8,13
73,male,bachelor,medium,married,-0.46,6,13,8
23,female,bachelor,medium,single,0.02,6,13,8
59,male,bachelor,medium,married,-0.11,6,13,8
39,female,bachelor,medium,divorced,-0.28,6,8,13
23,female,master,medium,single,-0.06,6,18,13
73,male,high school,medium,married,0.02,6,10,13
61,male,high school,medium,married,-0.16,10,13,6
64,female,master,medium,married,-0.08,6,13,8
39,female,high school,medium,single,0.55,6,13,8
39,male,master,medium,married,-1.0,6,10,13
58,female,bachelor,medium,married,0.27,8,13,6
20,female,bachelor,medium,married,-0.24,6,13,8
57,female,bachelor,high,married,0.63,8,6,13
24,male,bachelor,medium,widowed,-0.07,6,13,8
25,female,bachelor,high,single,-0.85,6,8,13
27,male,high school,high,single,0.33,9,8,6
69,male,PhD,medium,married,0.47,6,13,8
64,male,high school,medium,single,0.18,6,13,8
54,female,bachelor,medium,divorced,-0.71,6,8,10
57,female,bachelor,high,married,-0.29,6,8,13
22,female,master,medium,single,-0.68,6,8,9
55,female,master,medium,divorced,0.6,6,13,8
44,female,bachelor,medium,single,0.33,6,8,9
20,male,bachelor,high,single,0.21,9,6,8
20,male,master,medium,single,0.42,6,13,4
64,female,bachelor,medium,married,1.0,6,13,14
41,female,bachelor,medium,married,-0.43,6,13,8
31,male,master,medium,married,0.46,6,13,8
56,female,master,high,married,0.15,6,13,8
39,male,master,medium,married,-0.44,6,13,8
35,male,bachelor,medium,married,0.22,10,6,13
18,male,bachelor,medium,married,-1.0,10,6,8
43,female,master,high,married,-0.05,6,13,8
37,male,bachelor,low,married,0.35,10,6,13
40,female,bachelor,medium,married,0.16,13,6,10
44,female,master,medium,married,0.1,10,6,13
43,male,high school,medium,married,0.3,10,13,8
39,male,bachelor,high,single,0.82,4,9,6
33,male,bachelor,high,married,0.43,6,8,13
32,male,bachelor,medium,married,-0.28,6,13,8
28,female,bachelor,low,single,0.22,6,13,8
53,female,master,low,married,-0.06,6,13,8
45,female,PhD,medium,single,-0.89,6,8,13
34,male,bachelor,medium,married,0.23,6,13,2
38,male,bachelor,medium,married,-0.35,6,13,8
35,male,high school,medium,married,0.22,10,6,13
51,male,high school,medium,widowed,0.37,6,10,13
61,female,bachelor,high,divorced,0.56,6,8,13
24,male,bachelor,medium,single,-0.0,6,9,8
72,male,bachelor,low,married,0.45,6,13,8
24,female,high school,high,single,0.11,13,8,7
30,male,bachelor,medium,married,-0.34,10,6,13
21,male,bachelor,high,single,-1.0,6,8,9
30,female,high school,medium,married,-0.5,10,6,13
47,male,master,high,single,-0.69,6,8,9
20,male,master,low,single,-0.78,6,8,14
45,male,bachelor,low,married,1.0,6,13,8
44,male,PhD,medium,single,0.18,6,14,8
25,female,bachelor,medium,single,-0.83,6,13,9
54,female,master,medium,divorced,0.58,6,13,14
32,male,bachelor,high,single,0.01,9,6,8
66,male,high school,high,single,-0.18,6,8,13
46,male,bachelor,high,widowed,0.21,6,10,13
20,female,bachelor,high,married,0.02,8,6,13
39,female,master,high,married,0.46,6,13,8
38,female,bachelor,medium,single,-0.15,6,8,13
75,male,bachelor,medium,divorced,-0.29,6,4,13
41,male,bachelor,medium,single,0.01,6,10,8
19,male,high school,high,married,0.16,9,6,13
63,female,bachelor,medium,divorced,-1.0,6,13,14
19,male,bachelor,high,single,0.12,6,9,13
26,female,high school,medium,married,0.12,10,13,14
38,female,master,low,married,-0.33,6,13,8
72,male,bachelor,medium,married,-0.26,6,13,8
42,female,bachelor,high,single,0.13,6,13,8
21,other,high school,high,single,-0.82,3,7,13
55,female,bachelor,high,divorced,-0.39,6,8,13
44,male,master,high,married,-1.0,6,13,8
39,male,bachelor,medium,married,-0.72,6,14,13
33,female,master,medium,married,0.17,10,6,13
22,male,bachelor,medium,single,0.35,6,4,8
48,female,bachelor,medium,married,0.38,6,8,13
23,female,bachelor,medium,married,-0.38,6,13,8
26,male,master,medium,married,0.31,6,13,8
65,female,bachelor,medium,single,0.14,6,8,10
38,male,bachelor,medium,married,0.54,6,13,8
59,male,master,low,married,-0.17,6,13,8
34,female,master,medium,married,-0.48,6,8,13
27,female,master,medium,married,-0.2,6,8,13
45,male,high school,medium,married,0.34,10,6,13
39,female,bachelor,medium,married,-0.05,6,13,8
42,female,master,low,married,-0.1,6,13,8
29,male,master,high,married,0.31,8,6,10
63,male,bachelor,medium,widowed,0.39,6,13,8
37,male,bachelor,medium,single,-0.81,6,8,13
22,female,PhD,high,divorced,0.6,6,8,13
34,female,bachelor,medium,married,-0.04,10,6,13
53,female,high school,high,married,-0.3,6,3,13
30,male,bachelor,medium,single,-0.58,12,6,8
25,male,master,medium,divorced,-0.4,6,8,15
34,male,master,medium,married,-0.31,6,13,8
37,female,bachelor,high,single,-0.04,6,13,8
21,male,bachelor,medium,divorced,-0.28,6,8,15
53,female,bachelor,medium,married,-0.38,8,13,6
25,female,bachelor,medium,single,0.53,6,9,13
20,male,master,medium,married,-0.72,6,9,13
60,male,bachelor,medium,married,0.71,10,8,13
45,male,bachelor,high,married,-0.18,8,6,13
25,male,master,high,divorced,0.75,6,8,9
44,female,bachelor,medium,married,0.4,6,13,8
41,female,master,high,married,0.45,6,13,8
31,female,bachelor,medium,single,0.1,6,3,8
31,female,bachelor,high,married,0.3,6,13,8
46,female,PhD,medium,married,-0.15,6,13,8
64,female,high school,medium,married,0.88,6,10,13
37,female,master,medium,single,0.14,6,8,13
21,female,bachelor,medium,married,0.16,6,13,9
55,male,bachelor,medium,single,0.17,6,8,13
36,female,high school,medium,married,0.35,10,6,13
60,male,high school,medium,married,0.13,10,13,6
20,male,master,medium,single,-0.06,6,14,9
51,female,bachelor,medium,single,-0.16,6,10,13
21,female,bachelor,medium,married,-0.12,8,6,10
27,female,bachelor,medium,single,0.33,6,13,8
33,female,master,medium,widowed,0.76,6,8,13
39,other,high school,medium,single,-0.59,6,8,13
47,female,bachelor,medium,widowed,0.58,6,13,8
45,male,master,medium,married,0.37,6,13,8
23,male,bachelor,medium,married,0.19,6,13,8
34,male,bachelor,medium,married,-0.04,6,13,9
24,female,master,medium,single,0.18,8,6,13
21,female,high school,high,single,-0.64,6,13,7
37,female,master,high,married,0.29,6,8,13
33,male,master,medium,married,-0.44,6,8,13
29,male,bachelor,low,single,-0.64,6,14,10
47,female,master,low,married,-0.15,6,13,8
75,female,bachelor,medium,single,0.5,6,13,8
22,male,high school,medium,married,-0.03,10,6,13
28,female,high school,medium,single,0.24,6,8,13
19,male,master,low,single,0.45,6,8,14
22,male,bachelor,medium,single,0.36,6,9,13
53,male,bachelor,high,married,-0.63,6,13,8
34,female,bachelor,high,divorced,-0.64,6,4,10
54,female,PhD,medium,married,-0.86,6,8,13
42,male,bachelor,high,married,-0.23,6,10,13
29,male,master,high,married,0.32,6,13,8
74,female,high school,medium,single,-0.13,6,10,8
46,male,bachelor,high,single,0.16,6,10,8
35,male,bachelor,medium,married,0.08,10,13,6
43,male,bachelor,medium,married,0.5,6,10,8
25,female,high school,medium,single,-0.8,8,6,13
18,male,bachelor,medium,single,0.27,6,10,9
72,male,bachelor,high,married,0.1,6,10,13
65,male,master,high,married,1.0,6,13,8
23,male,high school,medium,married,0.12,13,11,8
22,male,bachelor,high,single,-1.0,6,8,9
37,female,high school,medium,single,-0.67,6,8,10
50,male,high school,high,single,0.94,6,13,14
26,male,bachelor,low,single,-0.2,6,7,8
49,female,master,medium,divorced,-0.77,6,13,8
77,male,bachelor,low,divorced,-0.14,6,13,8
30,male,bachelor,medium,married,0.03,6,13,8
24,male,master,low,single,-0.36,6,13,15
31,male,master,medium,single,0.25,6,13,14
19,male,bachelor,medium,single,-0.04,6,9,8
61,male,bachelor,high,married,0.59,6,13,8
38,male,high school,high,single,-0.7,12,6,4
48,male,bachelor,high,married,-0.65,6,10,13
46,female,high school,medium,single,0.91,6,13,8
19,female,bachelor,medium,single,-0.37,6,13,9
44,male,master,high,married,0.66,6,13,8
22,female,PhD,high,single,0.84,6,8,13
31,female,master,high,single,0.19,8,4,6
65,male,bachelor,high,divorced,0.14,6,8,13
33,male,bachelor,medium,married,0.13,10,6,13
33,male,bachelor,medium,single,-0.27,6,10,14
26,male,bachelor,high,single,0.24,9,6,14
27,male,high school,medium,married,-1.0,10,13,6
28,male,bachelor,medium,single,0.17,6,8,10
48,male,high school,medium,divorced,-0.42,6,13,8
26,male,bachelor,medium,divorced,-1.0,6,4,13
44,female,master,low,married,0.61,6,13,9
26,female,PhD,medium,single,-0.88,6,13,8
51,female,high school,medium,married,-0.91,6,13,8
36,male,bachelor,medium,divorced,0.31,6,10,13
21,male,high school,medium,married,-0.5,10,6,13
50,male,master,high,single,1.0,6,8,10
39,female,master,high,married,-0.09,6,10,13
41,female,bachelor,medium,married,0.12,6,13,8
53,male,bachelor,high,married,0.15,10,13,8
51,female,bachelor,medium,divorced,0.04,6,8,13
59,male,PhD,medium,single,0.2,6,8,10
23,male,bachelor,medium,divorced,-0.87,4,13,6
27,female,bachelor,high,married,0.21,6,9,13
44,male,master,medium,married,-1.0,6,10,8
18,male,bachelor,medium,single,-0.16,6,8,13
58,male,PhD,high,widowed,-0.27,6,13,8
37,male,master,high,single,-0.43,6,13,8
43,female,PhD,medium,married,-0.16,6,10,14
53,male,master,medium,divorced,0.14,6,13,8
25,male,bachelor,high,widowed,-0.17,6,8,14
38,male,master,low,married,0.34,6,13,8
50,male,bachelor,medium,divorced,-0.78,6,8,13
29,male,master,medium,married,-0.64,6,13,8
49,female,master,medium,single,-0.02,6,8,13
23,male,bachelor,high,single,-0.22,6,4,9
26,male,high school,medium,single,-0.21,8,10,6
18,male,bachelor,high,married,0.34,6,10,13
18,male,PhD,medium,married,0.51,6,13,8
24,male,bachelor,medium,single,-0.23,6,14,9
57,male,high school,high,married,-0.18,6,8,13
27,male,bachelor,high,single,0.57,6,10,8
35,male,master,medium,married,-0.43,6,13,8
18,male,master,high,divorced,0.02,6,8,13
38,female,bachelor,medium,married,-1.0,10,8,6
28,female,bachelor,low,single,0.46,6,8,13
63,female,bachelor,low,single,0.08,6,13,8
32,female,bachelor,low,married,0.47,13,6,14
27,male,bachelor,high,married,-0.38,6,10,13
30,male,high school,medium,married,-0.15,6,10,13
37,male,bachelor,medium,divorced,0.14,6,13,9
38,male,high school,medium,married,-0.25,6,10,13
27,male,bachelor,medium,single,-0.23,6,14,10
22,male,master,high,single,0.67,6,8,5
26,male,bachelor,low,single,0.19,6,8,13
51,male,bachelor,medium,married,0.87,6,13,8
67,male,high school,medium,divorced,1.0,10,8,6
50,female,high school,medium,married,0.94,10,8,3
61,male,master,medium,widowed,-1.0,6,8,10
19,male,master,medium,single,-0.67,9,13,6
37,male,high school,high,married,0.16,6,10,13
24,male,bachelor,medium,married,-0.03,6,13,9
29,female,bachelor,medium,married,-1.0,6,10,8
30,male,bachelor,high,married,-0.25,6,13,8
55,male,bachelor,medium,widowed,-0.8,6,13,8
42,female,bachelor,high,single,-0.6,6,3,10
55,male,bachelor,high,married,0.29,8,13,6
29,female,master,medium,married,-0.1,6,13,8
59,female,bachelor,high,married,0.04,6,13,8
40,female,PhD,medium,married,-0.46,6,8,13
43,male,bachelor,high,married,0.42,6,13,8
48,male,master,high,widowed,-1.0,6,8,13
65,female,bachelor,medium,married,-0.57,10,13,8
54,female,master,high,single,0.63,6,8,13
28,male,bachelor,high,married,-0.08,6,13,9
48,male,bachelor,medium,widowed,0.1,6,10,13
30,female,bachelor,medium,married,-0.57,6,13,8
45,female,bachelor,high,single,0.52,6,8,13
33,male,master,medium,single,-0.24,6,8,10
45,female,bachelor,medium,married,0.11,6,13,8
77,male,bachelor,medium,married,-0.23,6,5,13
58,male,bachelor,low,married,0.45,6,13,9
48,male,master,medium,widowed,0.04,6,8,13
44,male,bachelor,medium,married,0.5,6,13,8
22,female,master,medium,married,0.57,6,8,9
64,female,master,medium,widowed,0.25,6,13,8
53,male,high school,high,divorced,0.08,6,13,8
22,male,PhD,high,single,0.03,6,14,9
30,male,high school,medium,married,-0.27,6,10,13
35,female,bachelor,high,married,0.31,6,13,8
51,female,master,medium,divorced,0.48,6,13,8
43,female,master,medium,married,-0.99,6,13,8
28,female,bachelor,low,single,0.36,13,6,8
44,female,bachelor,medium,married,0.85,13,8,6
39,female,bachelor,medium,married,0.39,13,6,14
35,male,master,high,single,-0.11,6,8,9
27,male,high school,medium,married,0.26,13,10,8
60,female,master,medium,married,0.25,6,13,8
45,female,bachelor,high,married,-0.15,6,13,8
53,female,bachelor,medium,married,-0.21,6,8,13
34,female,bachelor,medium,single,0.86,7,6,11
35,male,PhD,medium,married,-0.0,6,10,13
33,female,high school,high,married,0.4,10,8,13
41,male,high school,medium,married,0.18,10,6,13
48,male,master,high,single,0.15,6,13,8
42,female,bachelor,low,married,0.07,6,13,14
18,male,bachelor,high,married,0.23,6,16,13
33,female,master,high,widowed,-0.27,6,13,8
57,female,master,medium,married,0.45,6,13,8
52,male,master,low,single,0.02,6,10,13
24,male,master,medium,single,0.08,6,8,13
47,female,PhD,medium,married,0.09,6,10,14
51,male,bachelor,medium,married,0.7,6,13,10
36,male,master,medium,married,0.14,6,13,8
55,female,high school,medium,married,0.49,10,13,6
53,female,master,medium,divorced,-0.69,6,8,13
30,male,master,medium,married,0.04,6,8,13
50,female,bachelor,medium,married,-0.5,6,8,13
46,male,high school,low,married,-0.15,6,10,13
62,male,bachelor,medium,divorced,-0.33,6,13,8
23,female,high school,high,single,0.31,6,8,13
64,male,bachelor,high,divorced,-0.81,6,10,13
66,other,bachelor,medium,single,-0.57,6,13,8
25,female,master,medium,married,-0.07,6,13,8
34,male,bachelor,high,married,-0.29,6,13,8
55,female,bachelor,medium,single,-0.83,6,8,13
43,male,bachelor,high,married,0.33,6,13,8
42,female,master,high,married,0.35,6,13,8
39,female,PhD,high,married,-0.41,6,13,14
21,male,bachelor,high,married,-1.0,6,8,9
41,male,master,medium,married,-0.53,6,13,8
24,male,PhD,medium,married,0.34,6,8,13
43,female,master,low,married,-0.54,6,13,8
51,male,bachelor,medium,married,-0.37,6,13,8
42,male,high school,low,widowed,-0.24,6,13,14
39,female,PhD,medium,divorced,-0.48,6,10,8
63,male,master,medium,married,0.19,6,13,8
31,male,bachelor,high,married,0.32,6,13,14
52,male,master,medium,single,-0.16,6,10,13
53,male,bachelor,high,married,-0.01,6,13,8
64,male,master,medium,single,0.22,6,13,8
32,male,bachelor,low,married,-0.84,13,6,9
27,male,master,high,married,-0.43,6,13,8
43,male,master,high,married,-1.0,6,13,8
40,male,high school,medium,single,-1.0,10,6,8
68,other,bachelor,medium,married,-0.35,6,13,8
42,male,PhD,high,married,0.09,6,13,8
67,male,bachelor,medium,single,-0.41,6,8,13
61,female,bachelor,medium,single,0.37,6,8,13
41,male,bachelor,high,married,0.24,6,13,8
42,male,master,medium,single,0.15,6,10,8
24,female,bachelor,medium,single,0.05,6,8,13
20,female,bachelor,medium,married,-0.36,6,13,8
27,female,bachelor,high,widowed,0.2,6,8,13
34,male,master,medium,married,0.14,6,8,13
20,male,bachelor,high,married,-0.92,6,8,13
43,male,master,high,single,0.39,6,8,13
50,male,bachelor,medium,married,-0.74,10,6,13
28,female,bachelor,high,married,0.5,6,13,8
51,female,bachelor,high,divorced,-1.0,6,13,8
21,female,PhD,medium,single,-0.25,6,8,4
60,male,bachelor,medium,married,-0.29,6,10,13
38,male,master,medium,married,0.4,6,9,13
50,male,bachelor,high,married,0.09,6,13,8
23,male,master,high,married,0.06,8,13,6
59,female,high school,high,divorced,0.19,6,13,8
23,female,bachelor,medium,single,0.43,6,8,13
42,male,bachelor,low,single,-0.51,6,8,13
28,female,bachelor,medium,married,-0.35,6,13,8
58,female,bachelor,medium,widowed,0.05,6,3,13
29,female,bachelor,high,divorced,1.0,4,6,13
34,male,bachelor,low,single,-0.47,10,6,13
24,female,bachelor,low,married,0.13,6,13,8
62,female,PhD,medium,married,-0.06,6,13,14
23,male,master,high,single,0.78,9,6,13
41,male,high school,medium,single,-0.2,10,6,8
34,male,master,medium,married,-0.07,6,10,13
23,male,high school,medium,married,-1.0,13,10,6
31,male,high school,medium,married,-0.2,6,13,10
19,female,bachelor,high,single,0.05,9,13,7
59,male,bachelor,high,married,-0.57,6,13,8
38,male,high school,medium,married,0.14,10,6,13
60,male,bachelor,medium,married,-0.31,6,13,14
19,female,bachelor,low,single,-0.09,6,13,8
22,female,bachelor,medium,single,0.22,6,8,13
38,female,bachelor,medium,married,0.69,6,13,8
41,male,bachelor,medium,single,0.02,6,8,13
57,female,bachelor,high,divorced,-1.0,6,8,13
24,male,bachelor,medium,single,0.28,8,6,9
42,female,bachelor,medium,married,-0.33,6,13,10
32,female,master,low,married,0.4,6,13,8
61,female,bachelor,medium,widowed,0.1,8,6,13
32,male,master,medium,married,0.1,6,13,8
37,female,high school,low,married,-1.0,10,6,13
51,male,bachelor,medium,divorced,-0.08,6,7,13
29,female,bachelor,low,married,-0.46,6,13,8
29,female,bachelor,medium,divorced,-0.07,6,13,8
42,male,high school,medium,married,-0.66,10,6,13
44,male,bachelor,medium,married,-0.46,6,10,13
24,female,high school,high,single,-0.23,8,13,6
37,male,master,medium,single,-0.07,6,14,10
38,female,bachelor,high,divorced,-0.57,6,8,13
21,male,bachelor,medium,single,-0.0,6,9,13
35,male,high school,high,married,0.12,8,6,13
28,male,bachelor,high,divorced,-0.33,6,8,13
35,female,bachelor,high,single,0.57,6,8,13
34,male,master,high,married,-0.5,6,13,8
29,female,bachelor,low,widowed,0.5,6,13,14
40,female,bachelor,medium,divorced,-0.28,6,8,13
21,female,master,medium,single,0.04,6,8,13
59,male,bachelor,medium,widowed,-0.51,6,8,13
62,female,bachelor,medium,single,-0.06,6,13,8
36,female,bachelor,high,single,-0.09,6,8,13
18,male,bachelor,medium,single,-1.0,9,6,13
28,male,bachelor,medium,single,-0.39,6,8,9
25,male,high school,medium,single,-0.02,9,11,8
64,male,bachelor,high,single,-0.67,6,8,13
52,female,master,medium,single,0.69,6,9,13
57,female,bachelor,high,married,-0.41,6,8,13
40,female,high school,medium,married,0.12,10,8,13
54,female,bachelor,medium,divorced,-1.0,6,8,13
24,male,master,medium,married,0.22,6,10,13
58,female,bachelor,medium,widowed,-0.05,6,8,13
34,male,bachelor,medium,widowed,-0.35,6,8,13
37,female,PhD,low,single,-1.0,6,13,8
37,male,high school,medium,married,-0.42,13,10,3
47,female,bachelor,low,divorced,-0.31,6,13,14
21,male,high school,medium,single,-0.36,11,3,6
57,female,bachelor,medium,divorced,-0.02,6,8,13
37,male,high school,high,married,0.64,10,6,13
36,female,high school,low,married,-0.26,13,6,10
41,male,master,medium,married,-0.24,10,6,13
37,male,bachelor,high,divorced,-0.25,6,8,10
64,other,bachelor,high,married,-0.88,6,8,13
21,female,high school,medium,widowed,0.18,6,4,13
40,male,bachelor,medium,married,-0.14,6,10,8
22,male,bachelor,medium,single,-0.08,6,14,9
29,male,high school,medium,married,-1.0,10,6,13
28,male,bachelor,high,single,0.03,6,9,8
79,female,high school,high,divorced,0.01,8,6,13
43,male,bachelor,low,married,0.48,8,6,13
22,male,bachelor,low,single,-0.5,6,8,13
34,female,bachelor,high,divorced,-0.71,6,13,8
22,male,bachelor,medium,single,0.66,9,6,3
39,female,PhD,high,single,-0.02,6,13,8
64,female,high school,medium,single,-0.29,6,13,8
43,female,master,high,single,-0.39,6,10,11
43,female,bachelor,high,married,-1.0,6,8,13
44,male,high school,medium,married,0.39,10,6,13
36,male,high school,medium,married,-0.3,6,13,8
32,male,high school,medium,single,-0.63,8,4,13
58,male,high school,medium,married,0.1,6,14,13
51,male,master,medium,single,-0.65,6,8,13
34,female,master,high,single,0.91,6,8,9
74,male,bachelor,high,divorced,-0.26,6,8,13
42,male,bachelor,medium,married,-0.58,6,8,13
61,female,bachelor,medium,married,0.24,6,13,8
40,male,bachelor,medium,married,-0.7,6,14,13
21,other,bachelor,medium,single,-0.27,6,8,3
59,female,master,high,married,0.76,6,13,8
59,female,bachelor,medium,married,0.34,6,13,8
33,female,master,medium,single,-0.9,6,14,15
23,male,bachelor,medium,single,-0.29,6,8,13
34,male,bachelor,medium,widowed,-0.36,6,8,13
22,female,master,low,married,-0.27,6,13,8
29,female,master,medium,single,-0.37,6,8,15
58,female,high school,medium,married,-0.56,6,13,8
71,male,bachelor,high,divorced,-0.01,6,8,13
38,male,bachelor,medium,married,-0.17,6,13,8
79,female,high school,high,divorced,0.64,6,13,8
39,female,PhD,high,single,0.18,6,10,8
22,female,high school,high,divorced,0.14,11,7,8
52,male,bachelor,medium,divorced,-0.17,6,13,8
64,male,master,low,married,-0.21,6,13,8
58,female,bachelor,high,married,0.05,6,13,8
61,female,bachelor,high,divorced,0.23,6,10,13
26,male,bachelor,high,married,-0.09,6,13,8
44,female,bachelor,medium,single,0.29,6,13,8
49,male,bachelor,medium,divorced,0.64,6,13,8
52,female,high school,high,married,-0.68,10,6,13
33,male,high school,medium,single,0.79,11,13,9
21,male,master,high,divorced,-0.21,6,8,13
26,female,PhD,high,single,-0.4,6,8,13
68,female,high school,high,married,1.0,6,13,8
20,male,bachelor,medium,single,-0.75,6,11,9
32,male,high school,medium,widowed,-0.21,6,13,10
19,male,bachelor,medium,single,-0.73,6,14,15
40,female,high school,medium,married,-0.32,10,13,8
26,male,master,high,single,-0.29,6,8,10
59,male,bachelor,medium,single,0.22,6,8,13
35,female,bachelor,medium,widowed,0.7,6,8,13
38,female,master,medium,married,0.31,6,13,8
65,male,high school,medium,married,-0.16,10,6,13
23,male,bachelor,medium,married,0.55,10,6,13
42,female,high school,high,single,-0.96,6,8,13
57,female,master,high,married,-0.27,6,13,8
39,female,master,medium,married,-0.77,6,13,15
45,female,bachelor,high,single,0.22,6,8,13
27,male,master,high,single,-0.38,6,8,14
18,male,PhD,high,single,-0.14,6,8,14
53,female,bachelor,medium,divorced,-0.35,6,13,8
48,male,bachelor,medium,married,-0.19,10,6,13
26,male,high school,low,single,-0.9,3,11,7
30,male,master,high,married,0.26,6,8,13
59,female,PhD,high,single,0.71,6,8,13
48,male,master,high,married,-0.22,6,13,8
28,female,PhD,medium,married,0.26,6,8,13
19,female,master,medium,single,1.0,6,8,13
55,female,master,medium,widowed,-0.18,6,13,8
23,male,high school,medium,married,0.26,13,8,6
21,male,high school,medium,single,0.37,9,13,8
59,female,bachelor,medium,married,-0.53,6,13,8
22,female,master,medium,single,-0.52,6,13,8
25,male,master,medium,single,-0.98,10,6,14
26,female,bachelor,medium,single,-0.12,6,13,14
56,female,bachelor,medium,divorced,0.34,6,13,8
25,male,master,medium,divorced,0.24,6,8,14
26,female,master,medium,single,0.1,6,9,13
37,female,high school,medium,widowed,-0.42,16,13,14
35,male,high school,high,married,-0.04,13,6,10
52,female,master,high,divorced,-0.18,6,13,8
51,male,bachelor,medium,married,-0.11,6,10,13
30,male,high school,medium,married,-0.89,6,13,10
37,female,high school,medium,divorced,-1.0,6,13,8
45,male,master,high,married,0.06,6,10,13
36,female,master,medium,married,-0.42,6,13,10
58,female,PhD,medium,married,-0.54,9,6,8
29,female,high school,high,single,0.1,6,13,8
23,female,master,medium,divorced,-0.21,6,13,8
22,female,bachelor,medium,single,0.34,6,13,9
46,male,bachelor,medium,divorced,-0.15,6,13,8
23,male,master,medium,married,0.48,6,13,8
31,male,bachelor,high,married,0.39,6,13,14
38,male,bachelor,high,married,0.25,6,8,13
73,female,bachelor,high,divorced,0.06,6,8,13
29,female,bachelor,high,single,-0.22,6,12,13
43,male,master,medium,divorced,0.02,4,6,13
32,male,bachelor,high,married,-0.59,6,8,13
59,male,master,high,married,-0.01,6,8,13
22,male,bachelor,high,married,-0.04,6,13,8
40,female,bachelor,medium,married,-1.0,6,10,13
42,male,bachelor,high,married,-0.5,6,8,13
29,female,bachelor,medium,married,-0.32,10,6,13
34,female,master,low,married,-0.37,6,13,8
26,female,high school,medium,single,-0.31,6,8,13
54,male,master,low,divorced,-0.45,6,13,14
33,male,bachelor,medium,single,0.65,8,6,13
41,male,bachelor,high,married,-0.04,10,6,13
33,female,bachelor,high,widowed,-1.0,6,13,8
29,female,bachelor,high,single,0.01,6,8,13
27,female,master,medium,married,-0.56,6,13,8
22,female,master,medium,single,-0.17,6,8,13
65,female,bachelor,medium,married,-0.35,6,13,8
24,male,PhD,medium,single,-0.6,6,8,10
39,female,high school,medium,married,-0.31,6,13,8
37,female,bachelor,high,married,-0.09,6,13,8
37,male,master,medium,married,0.56,6,13,9
48,male,bachelor,medium,widowed,-0.43,6,14,13
21,male,bachelor,high,married,0.0,6,8,14
40,male,bachelor,low,married,0.54,6,13,8
35,male,bachelor,low,married,0.8,6,13,8
25,male,bachelor,medium,single,-0.0,9,8,6
57,male,PhD,high,widowed,0.11,6,13,8
53,male,bachelor,medium,single,-0.36,6,8,13
36,male,bachelor,high,divorced,-0.46,6,8,13
39,female,high school,medium,married,-0.06,6,13,8
63,male,high school,medium,married,0.24,10,8,16
59,male,master,high,married,-0.43,6,13,8
51,male,bachelor,medium,divorced,-0.13,6,10,13
