age,gender,education,income,marital_status,risk_preference,preference_1,preference_2,preference_3
75,female,bachelor,low,married,-0.02,10,6,13
27,female,bachelor,high,single,-0.19,6,10,14
23,male,master,high,single,-0.24,6,10,14
39,male,bachelor,high,married,0.48,6,10,1
45,male,bachelor,high,married,-0.68,6,10,13
31,female,high school,high,married,-0.76,10,13,6
23,female,bachelor,medium,single,-0.6,13,6,10
40,female,master,low,married,-0.49,10,6,13
34,female,master,medium,divorced,-0.15,10,6,8
32,male,bachelor,medium,married,-0.17,10,6,13
38,female,bachelor,medium,married,-0.85,13,10,6
19,female,bachelor,high,married,0.22,13,6,10
33,male,high school,medium,divorced,-0.47,6,10,3
37,male,master,medium,married,-0.76,6,10,13
43,male,bachelor,medium,divorced,-0.07,10,6,14
63,female,bachelor,medium,married,-0.8,10,6,13
43,female,bachelor,high,married,0.53,13,6,10
61,male,master,high,married,0.08,6,10,13
43,male,high school,medium,married,-0.68,10,13,6
24,female,high school,high,single,-0.8,10,8,6
37,female,bachelor,medium,married,-0.38,6,10,13
47,male,high school,medium,married,0.11,10,13,6
40,male,bachelor,low,married,0.7,10,13,6
28,male,bachelor,high,single,-0.78,1,10,6
34,male,bachelor,high,married,0.21,10,6,13
51,female,master,high,married,-0.07,10,6,13
27,male,master,medium,single,-0.03,6,10,8
49,male,bachelor,medium,divorced,0.28,10,6,13
77,male,high school,medium,widowed,-0.21,10,6,8
41,male,bachelor,medium,married,-0.67,13,10,6
50,male,master,medium,widowed,-0.15,10,6,8
72,male,bachelor,low,married,-0.12,13,10,6
42,female,bachelor,medium,married,0.43,6,10,13
43,female,master,high,single,0.11,6,10,8
54,female,bachelor,medium,married,-0.93,10,6,13
50,male,master,low,divorced,0.32,4,6,10
53,female,high school,high,single,0.37,6,2,10
18,male,bachelor,high,widowed,-0.27,5,10,1
25,female,bachelor,medium,married,-0.91,6,10,13
54,male,bachelor,medium,married,-1.0,10,13,6
35,male,master,medium,divorced,0.16,10,6,8
40,male,high school,medium,single,0.86,6,3,10
44,male,high school,medium,divorced,0.52,10,13,6
20,male,master,medium,married,-0.04,10,13,6
20,female,bachelor,low,single,0.28,6,13,10
20,female,master,medium,single,-0.51,6,10,8
42,male,master,medium,widowed,0.29,6,10,5
21,male,bachelor,low,single,-0.48,6,10,14
55,female,PhD,high,divorced,0.09,6,8,1
29,male,bachelor,medium,single,-0.62,6,8,10
35,female,master,medium,married,0.01,6,10,13
26,male,high school,high,single,0.23,10,6,8
32,male,master,medium,married,-0.68,6,10,13
42,male,high school,low,widowed,-0.15,14,10,6
20,male,high school,low,married,-0.35,13,10,6
65,male,bachelor,high,single,0.01,1,6,8
48,male,PhD,medium,married,-0.35,6,10,8
39,male,high school,medium,married,-0.31,13,10,6
32,male,high school,low,married,-0.78,13,6,10
40,male,master,medium,married,0.25,10,6,13
23,female,bachelor,low,single,0.43,6,10,8
19,female,bachelor,high,single,-0.12,6,10,1
38,male,high school,low,married,0.02,13,6,10
48,female,master,medium,single,0.21,6,8,10
23,female,bachelor,medium,single,-0.5,6,10,14
19,female,master,medium,married,0.19,10,6,13
45,female,bachelor,high,single,0.16,10,6,1
27,male,PhD,high,married,-0.31,6,10,8
23,male,master,medium,single,0.02,6,10,14
34,male,bachelor,high,married,-0.0,6,10,13
31,female,high school,medium,married,-0.31,13,10,6
48,female,high school,low,single,-0.25,13,10,6
61,female,bachelor,medium,divorced,0.44,6,10,13
35,male,bachelor,medium,single,-0.13,6,10,8
55,female,bachelor,medium,widowed,-0.6,10,6,13
48,female,bachelor,medium,single,-0.35,1,6,10
25,female,high school,medium,single,-0.59,1,13,10
18,male,master,medium,widowed,1.0,4,10,6
46,female,bachelor,medium,divorced,0.39,6,10,8
39,male,high school,medium,widowed,0.23,10,6,13
21,female,master,high,married,-0.38,6,10,13
71,female,master,medium,widowed,-0.46,6,10,8
43,male,master,high,single,-0.1,6,10,14
61,male,bachelor,low,married,-0.36,6,8,13
24,male,bachelor,medium,single,0.21,6,10,8
37,female,bachelor,high,married,0.53,6,10,5
40,male,PhD,medium,single,-0.4,6,10,8
22,female,bachelor,medium,married,0.11,10,13,6
27,female,master,high,single,0.44,1,6,10
63,female,bachelor,medium,married,0.29,13,10,6
26,female,bachelor,medium,widowed,0.65,10,6,13
64,male,high school,high,divorced,0.11,10,6,1
79,female,master,medium,married,0.78,6,8,10
30,female,PhD,medium,married,0.24,6,10,13
58,female,bachelor,high,single,0.68,8,10,6
38,male,bachelor,low,married,-0.09,6,10,13
26,male,master,high,single,-0.0,6,10,8
29,female,bachelor,medium,single,0.11,6,10,14
62,male,bachelor,medium,married,-0.37,10,6,13
40,male,bachelor,medium,single,-0.11,6,2,10
44,female,bachelor,low,married,-0.14,10,6,13
20,male,high school,low,widowed,-0.08,14,10,6
42,female,bachelor,medium,married,-0.01,13,10,6
27,female,bachelor,medium,single,0.58,10,6,13
64,male,high school,medium,married,-0.28,10,6,13
29,male,bachelor,medium,single,-0.49,9,10,6
37,male,bachelor,high,married,-0.01,10,6,13
40,male,high school,medium,married,0.01,6,13,10
56,female,high school,medium,single,0.47,13,10,6
42,male,bachelor,medium,married,0.05,6,10,8
41,female,PhD,medium,single,0.51,6,10,8
28,male,bachelor,low,married,0.12,13,10,6
49,female,bachelor,high,single,0.11,10,6,8
31,female,bachelor,high,widowed,-0.16,6,10,13
52,male,master,high,widowed,0.13,6,10,8
24,male,master,high,single,0.35,6,1,5
35,female,bachelor,low,married,-0.65,13,6,10
30,female,bachelor,high,married,0.3,6,13,10
61,female,high school,high,married,0.77,13,10,6
32,male,bachelor,medium,married,0.02,13,6,10
31,female,high school,medium,married,0.16,13,10,6
30,male,master,medium,married,-0.0,6,13,10
19,male,high school,medium,single,-0.43,9,15,13
65,male,bachelor,medium,married,0.18,6,10,13
32,male,master,medium,married,1.0,6,13,10
34,female,high school,medium,married,-0.51,13,10,6
22,female,bachelor,medium,married,-0.51,13,3,6
32,female,bachelor,medium,married,-0.33,13,10,6
43,male,PhD,high,married,-0.17,6,10,13
51,female,bachelor,medium,single,-0.1,6,10,8
35,female,high school,medium,single,-1.0,10,8,6
47,male,bachelor,high,divorced,0.46,6,10,5
19,female,bachelor,medium,single,-0.25,6,10,8
49,female,master,high,divorced,-0.03,10,6,5
37,female,high school,medium,married,-0.14,13,10,6
19,male,bachelor,medium,married,-0.23,6,13,10
37,male,master,medium,married,-0.57,10,6,13
20,male,master,high,single,-1.0,2,10,6
69,male,high school,medium,married,0.29,10,13,6
29,female,bachelor,medium,single,0.21,6,10,8
35,male,bachelor,medium,married,-0.66,6,10,13
50,male,master,medium,divorced,-0.51,5,10,6
34,female,bachelor,high,married,-0.05,13,10,8
39,male,master,medium,married,1.0,6,10,13
46,male,bachelor,medium,married,0.33,6,10,13
20,male,PhD,medium,single,0.73,6,10,16
59,male,master,medium,divorced,0.65,6,10,13
41,male,bachelor,high,married,-0.03,6,10,13
36,male,high school,medium,married,0.04,13,6,10
24,male,master,medium,single,0.52,6,14,2
50,male,master,medium,married,-0.14,6,13,10
36,female,high school,medium,married,-1.0,10,6,13
21,male,master,medium,divorced,-0.8,6,5,10
23,female,master,medium,married,0.54,13,10,6
70,male,PhD,medium,divorced,0.24,6,1,8
45,male,bachelor,medium,married,0.42,10,13,6
29,female,bachelor,medium,widowed,-0.58,6,8,10
27,male,bachelor,medium,single,-0.71,6,10,14
79,female,bachelor,medium,widowed,0.44,1,6,10
53,male,master,medium,married,-0.66,6,10,13
41,female,bachelor,medium,single,-1.0,6,10,8
31,female,bachelor,medium,married,0.7,6,13,10
34,female,master,high,married,-0.2,6,10,13
57,female,bachelor,high,divorced,-0.24,6,10,14
42,male,bachelor,high,single,-0.28,10,6,1
46,female,master,medium,single,0.05,6,8,10
54,female,high school,medium,single,-0.83,10,6,14
18,male,high school,high,single,-0.03,2,10,6
41,male,master,medium,married,0.7,6,10,13
75,female,high school,medium,divorced,-0.24,10,6,13
24,male,bachelor,medium,married,-0.59,13,10,6
45,female,high school,low,married,0.92,13,10,6
32,male,bachelor,high,married,-1.0,6,10,13
34,male,bachelor,medium,married,-0.98,13,6,10
61,female,bachelor,high,single,0.38,6,10,14
59,male,high school,medium,single,-0.62,10,6,14
32,female,master,medium,married,-0.4,6,10,13
21,male,bachelor,high,widowed,0.56,10,1,6
47,female,bachelor,medium,married,-0.21,10,6,13
47,female,PhD,high,married,-0.34,6,10,1
29,female,high school,medium,divorced,-0.79,6,13,10
41,female,master,medium,married,0.29,6,13,10
53,male,bachelor,low,married,0.42,10,13,6
31,female,bachelor,high,single,-0.06,6,10,5
32,male,bachelor,high,single,-0.64,6,10,5
33,male,PhD,medium,single,0.28,6,2,10
47,male,master,medium,married,0.1,10,6,13
51,female,master,medium,divorced,-0.8,6,10,8
75,female,master,high,married,-0.37,10,6,5
52,female,high school,high,married,-0.01,13,10,6
45,female,master,high,married,-0.88,6,10,8
64,female,master,low,divorced,0.39,6,10,14
32,female,bachelor,medium,married,-0.06,13,10,6
37,male,bachelor,high,married,-0.31,6,10,8
65,male,bachelor,high,married,-0.7,10,6,13
64,female,bachelor,high,single,-0.49,6,10,8
60,female,bachelor,high,divorced,-0.38,6,13,10
53,male,bachelor,medium,single,0.39,6,10,14
43,female,bachelor,high,married,0.62,6,10,13
42,female,bachelor,low,married,-0.28,13,10,6
43,male,bachelor,low,single,0.5,6,10,15
29,male,PhD,medium,single,-0.71,6,10,14
70,male,master,medium,married,0.51,10,6,13
45,male,high school,medium,married,0.12,10,13,6
21,male,master,high,single,0.34,6,10,8
41,male,high school,medium,married,-0.33,10,6,13
69,female,bachelor,medium,divorced,-0.62,6,10,13
29,female,bachelor,medium,single,-0.61,6,10,1
19,male,bachelor,low,single,0.13,9,6,10
38,female,bachelor,medium,single,-0.18,6,8,10
62,male,bachelor,high,married,-0.92,10,6,13
42,female,bachelor,medium,divorced,-0.14,6,10,14
37,female,master,medium,married,-0.21,6,10,13
28,female,bachelor,medium,single,-0.05,6,13,10
38,male,bachelor,medium,married,-0.06,6,10,13
65,female,high school,low,married,0.65,13,10,6
30,male,bachelor,high,widowed,-1.0,6,10,8
30,female,bachelor,low,single,-0.49,6,10,13
60,female,high school,high,divorced,0.31,10,6,13
52,male,master,high,divorced,0.68,6,2,10
45,male,bachelor,medium,single,0.17,6,10,14
30,male,bachelor,medium,single,0.64,10,6,1
39,female,master,high,married,0.17,6,10,1
31,female,high school,high,married,0.59,6,13,10
59,male,master,medium,divorced,0.33,6,10,5
44,female,PhD,medium,single,0.68,6,10,8
54,male,bachelor,high,married,0.61,10,6,1
23,male,high school,medium,single,-0.29,2,6,10
62,male,master,high,divorced,1.0,6,8,10
31,male,high school,high,married,-0.17,13,10,5
61,female,bachelor,medium,married,-0.2,10,13,6
26,male,high school,medium,single,0.52,9,14,6
31,male,bachelor,medium,married,0.29,13,10,6
44,male,bachelor,low,married,-0.15,10,8,13
27,male,bachelor,medium,married,-0.36,10,6,8
34,male,bachelor,medium,married,-0.01,10,13,8
73,female,master,medium,married,-0.44,6,10,5
28,female,master,medium,single,0.15,10,6,8
23,male,high school,medium,single,-0.59,10,9,6
53,male,bachelor,high,widowed,0.18,10,6,8
36,female,master,medium,married,-0.44,6,10,13
41,male,PhD,medium,married,-0.16,6,10,13
30,female,high school,medium,single,-0.46,6,10,8
50,male,bachelor,medium,married,-0.16,6,13,10
27,male,bachelor,low,divorced,0.78,5,12,8
42,female,master,medium,divorced,-0.48,6,10,8
57,female,bachelor,high,married,0.71,6,10,13
41,male,master,high,married,-0.34,10,6,5
60,male,bachelor,medium,single,-0.07,10,6,5
28,male,bachelor,medium,single,-1.0,6,10,3
22,male,bachelor,low,single,-0.3,6,10,14
28,male,high school,medium,single,-0.18,10,6,14
66,male,high school,low,single,0.34,10,6,14
20,female,master,medium,single,-0.04,6,8,10
55,male,bachelor,medium,divorced,-0.21,6,10,1
30,female,bachelor,high,married,1.0,6,10,13
30,female,bachelor,medium,married,-0.25,13,6,10
33,male,bachelor,medium,divorced,-1.0,10,6,5
63,female,high school,high,single,0.21,10,6,8
37,female,bachelor,high,single,-0.14,1,6,8
36,male,high school,low,single,0.24,10,6,8
39,male,bachelor,high,married,-0.26,6,10,13
41,male,bachelor,medium,single,-0.21,6,10,14
41,male,bachelor,medium,single,-0.16,6,10,8
47,female,master,medium,single,0.02,6,8,1
59,male,high school,high,single,-0.04,1,5,10
33,female,master,high,married,-0.49,6,10,13
43,female,high school,high,married,-0.34,13,10,6
56,male,bachelor,medium,single,0.29,10,6,5
45,male,master,high,single,-0.51,10,6,8
34,female,bachelor,low,married,-0.3,13,10,14
18,female,bachelor,high,single,0.2,10,8,6
40,male,high school,high,married,-0.22,10,13,6
58,female,bachelor,medium,widowed,-0.78,10,6,13
35,male,bachelor,medium,married,-0.28,13,10,6
18,male,master,medium,married,-0.12,6,10,13
31,female,bachelor,medium,single,-0.27,10,6,14
40,male,master,medium,married,0.15,6,10,13
36,female,bachelor,high,married,0.52,10,6,13
66,male,master,high,married,-0.54,6,13,10
45,male,bachelor,medium,single,-1.0,5,8,10
28,female,bachelor,medium,single,0.24,6,10,8
33,female,bachelor,high,divorced,-0.56,1,6,10
21,female,bachelor,medium,married,0.69,13,6,10
60,male,bachelor,medium,married,-0.61,13,10,6
41,female,bachelor,high,widowed,0.36,6,10,8
53,male,bachelor,medium,married,0.04,10,6,13
38,male,high school,high,married,-0.22,10,13,6
21,male,high school,low,single,-0.02,2,6,10
26,female,bachelor,low,single,-0.18,6,10,14
30,female,bachelor,medium,single,-0.07,6,10,8
31,female,PhD,high,married,0.18,6,13,10
43,female,PhD,medium,married,-0.95,6,8,10
23,male,bachelor,medium,married,0.12,13,10,6
32,male,high school,medium,married,-0.03,10,6,13
23,male,master,high,married,-0.47,10,6,13
34,male,high school,medium,single,-0.43,6,10,14
34,female,bachelor,medium,married,-0.28,10,6,13
37,female,bachelor,medium,widowed,0.22,10,6,13
28,female,bachelor,high,single,0.18,6,1,10
61,male,bachelor,medium,single,-0.03,5,6,10
48,male,master,medium,married,-0.2,10,6,13
43,female,PhD,high,married,-0.32,6,10,13
25,male,high school,medium,single,-0.68,10,6,8
42,male,bachelor,medium,married,-0.52,6,10,13
23,male,master,high,single,-0.27,1,6,5
53,female,master,medium,divorced,-0.1,6,8,10
21,male,bachelor,medium,single,-0.19,9,10,13
25,male,bachelor,medium,single,0.28,6,10,14
54,male,master,high,married,-0.23,6,10,13
47,female,bachelor,low,single,-0.63,6,10,13
22,male,bachelor,high,single,0.35,10,6,1
26,male,bachelor,medium,single,0.55,6,10,9
50,female,bachelor,high,married,-0.95,10,6,13
64,male,high school,low,married,0.53,10,13,14
60,female,bachelor,high,single,-0.2,5,6,1
33,male,PhD,medium,married,-0.22,6,10,13
22,male,bachelor,medium,single,-0.02,6,10,3
29,male,master,medium,single,0.03,6,10,8
38,male,PhD,medium,married,-0.23,6,10,13
40,female,bachelor,high,widowed,-0.39,10,6,14
52,female,bachelor,medium,single,0.02,10,6,8
35,female,bachelor,low,married,-0.01,6,10,13
56,female,bachelor,medium,married,-0.42,10,6,13
23,male,PhD,low,married,-0.03,6,10,8
41,male,bachelor,high,single,-0.1,6,8,10
26,male,bachelor,medium,single,-0.54,6,2,10
43,female,master,low,married,0.48,6,13,10
19,male,master,low,single,0.29,6,2,10
27,female,master,low,single,-0.76,6,10,8
22,male,high school,medium,single,-0.61,9,10,13
27,female,master,medium,divorced,-0.42,6,8,10
64,male,master,low,divorced,0.5,10,6,14
40,female,bachelor,high,single,-0.06,6,10,8
36,male,bachelor,high,single,-0.53,6,10,1
37,male,high school,high,married,-0.62,13,10,1
22,female,master,medium,widowed,-0.46,6,10,8
51,male,high school,low,married,-0.47,10,13,6
38,female,master,medium,married,-0.39,10,6,13
29,male,bachelor,medium,single,-0.01,6,10,15
22,male,bachelor,high,single,-0.78,6,2,10
42,female,PhD,high,married,-0.17,13,6,10
36,female,master,high,married,-0.25,6,10,13
53,male,bachelor,medium,divorced,0.61,6,10,8
35,male,PhD,medium,married,-0.94,6,10,13
59,female,master,high,single,-1.0,6,8,10
21,female,bachelor,medium,single,-0.04,6,10,14
42,female,master,medium,married,-0.31,13,10,8
27,male,high school,medium,single,0.71,9,4,3
45,male,bachelor,low,married,0.68,6,10,13
21,male,bachelor,medium,widowed,0.37,6,10,9
46,male,master,medium,divorced,0.43,10,6,8
41,male,bachelor,high,married,-0.24,6,10,13
27,male,bachelor,medium,married,-0.99,13,6,10
22,female,bachelor,medium,married,-0.14,6,13,10
50,male,bachelor,high,married,-0.26,8,10,6
37,male,high school,high,widowed,0.21,6,10,14
41,male,bachelor,medium,married,-0.11,10,6,13
71,male,high school,high,married,-1.0,6,10,14
28,male,master,medium,single,0.32,6,3,10
37,female,bachelor,high,married,1.0,10,13,6
35,female,bachelor,medium,single,-0.64,6,10,14
31,male,bachelor,medium,married,-0.01,6,10,13
52,male,bachelor,high,widowed,-0.93,10,6,5
39,male,high school,medium,married,1.0,13,10,6
21,female,high school,medium,single,-0.89,6,10,13
34,female,bachelor,high,married,0.17,6,10,13
43,male,high school,high,married,0.36,13,10,6
49,male,bachelor,high,married,-0.19,1,10,6
28,female,master,high,divorced,0.05,6,10,14
40,female,master,medium,married,-0.01,6,10,13
27,male,bachelor,medium,single,-0.49,6,10,14
22,male,bachelor,low,married,0.75,9,13,15
23,male,master,medium,single,-0.74,6,1,14
33,female,master,high,married,1.0,6,10,13
23,female,master,medium,single,-0.1,6,10,8
41,female,high school,medium,married,0.02,13,10,6
37,female,PhD,low,married,-0.31,6,10,13
54,female,high school,medium,married,0.19,13,6,10
37,male,bachelor,high,married,0.01,5,10,6
21,male,master,medium,married,-1.0,10,6,13
29,male,bachelor,medium,single,-0.37,8,14,6
73,female,high school,medium,single,-0.72,6,10,14
34,male,high school,high,married,-0.42,13,10,6
36,male,high school,medium,married,-0.91,10,13,6
40,male,bachelor,medium,married,0.38,10,13,6
55,male,bachelor,low,divorced,-0.39,6,10,14
77,female,high school,low,married,-0.46,6,10,14
42,male,master,high,married,-0.05,6,10,13
41,male,high school,medium,married,0.96,13,6,10
22,female,bachelor,medium,married,-0.06,13,10,6
75,female,bachelor,high,married,0.08,6,13,10
37,male,master,medium,married,-1.0,10,6,13
42,female,master,high,single,0.2,6,10,8
56,male,high school,medium,married,0.24,13,10,6
42,female,PhD,high,widowed,0.57,6,10,14
44,female,bachelor,high,married,-0.03,6,10,13
25,female,PhD,low,single,0.39,6,14,8
45,male,high school,low,widowed,-0.2,10,14,1
24,female,bachelor,medium,single,0.4,10,6,13
30,male,high school,medium,married,0.78,10,13,15
33,female,high school,medium,married,-0.36,13,10,6
45,male,bachelor,high,divorced,0.36,1,10,6
20,male,master,low,single,-0.35,6,10,14
26,female,high school,medium,single,-0.01,13,10,6
36,male,bachelor,medium,married,-0.06,13,6,10
24,male,bachelor,medium,married,-1.0,13,10,6
22,male,master,medium,single,-0.09,6,10,14
36,male,bachelor,medium,married,-0.04,13,6,10
27,male,PhD,medium,single,0.15,6,8,10
57,female,bachelor,medium,married,0.27,13,10,6
43,female,master,medium,married,-0.0,6,13,10
24,male,PhD,medium,single,0.14,6,10,8
37,female,bachelor,medium,married,0.5,13,10,6
21,male,bachelor,medium,single,0.07,6,13,10
33,female,high school,medium,single,0.06,10,6,13
43,male,bachelor,medium,married,-0.3,10,6,13
36,female,bachelor,high,married,-0.25,13,6,10
20,male,high school,medium,married,0.05,13,10,9
32,male,bachelor,high,married,0.08,10,13,6
50,male,PhD,low,married,-0.53,6,10,13
80,female,master,high,married,-1.0,6,13,10
30,male,master,high,married,0.33,6,10,13
38,female,bachelor,medium,single,-0.84,6,10,14
45,female,bachelor,high,married,0.29,1,6,10
38,male,bachelor,medium,divorced,-0.55,10,6,13
48,male,bachelor,medium,divorced,0.02,10,6,15
34,male,master,medium,married,-0.1,10,13,1
59,female,master,medium,married,-0.39,6,10,13
35,female,high school,medium,widowed,-0.35,10,13,6
25,female,bachelor,medium,single,0.04,6,10,13
38,male,master,high,married,-0.4,6,10,13
22,male,master,medium,married,0.47,13,10,6
23,male,high school,medium,single,-0.21,10,9,13
26,female,bachelor,medium,single,-0.07,6,10,8
69,male,bachelor,medium,married,-0.12,10,6,13
46,male,bachelor,high,married,-0.69,10,6,14
39,male,PhD,low,married,0.17,6,10,13
78,male,bachelor,high,married,-0.56,10,6,13
34,male,bachelor,medium,married,0.26,13,10,6
42,female,master,high,married,0.7,6,10,13
32,female,master,high,married,-0.14,6,13,10
62,male,bachelor,medium,married,-0.09,6,10,13
46,female,bachelor,medium,married,-0.51,13,10,6
48,male,PhD,high,divorced,0.13,6,8,1
51,female,high school,high,divorced,-0.14,6,10,13
24,male,bachelor,medium,single,0.14,6,10,9
56,female,bachelor,low,single,-0.25,6,10,13
65,male,master,medium,married,0.49,6,10,13
39,male,high school,medium,married,1.0,13,10,6
19,male,bachelor,high,single,-0.68,10,6,1
28,female,bachelor,medium,widowed,-0.85,6,10,13
24,female,PhD,medium,single,0.04,6,10,1
54,male,bachelor,medium,married,-0.11,10,6,13
65,female,bachelor,medium,married,-0.34,10,13,6
74,male,PhD,medium,married,0.01,6,10,13
18,male,bachelor,low,married,-0.79,6,10,13
28,male,bachelor,medium,single,-0.31,9,2,14
43,female,bachelor,high,divorced,-0.63,10,6,1
24,female,bachelor,high,single,-0.02,6,10,2
48,male,master,medium,married,-1.0,10,6,8
40,male,high school,medium,married,-0.07,13,10,6
18,male,bachelor,medium,married,-0.43,6,13,10
34,female,PhD,high,married,0.07,5,6,10
41,male,master,medium,married,-0.13,6,10,13
72,male,master,medium,single,0.01,6,5,10
24,male,high school,low,single,-0.37,10,6,14
34,male,master,medium,married,0.53,13,10,6
49,female,master,medium,married,-0.5,10,6,13
72,male,high school,medium,divorced,0.05,10,8,6
57,male,master,high,divorced,-0.02,6,10,1
27,female,master,medium,married,-0.4,6,10,13
29,female,master,medium,married,0.69,6,13,10
29,female,high school,medium,single,0.15,13,6,10
29,female,PhD,high,single,0.87,6,10,8
36,female,bachelor,medium,single,-0.23,6,10,2
42,female,high school,medium,married,0.78,13,6,10
25,male,high school,medium,single,0.74,9,10,6
59,female,bachelor,high,single,0.21,1,10,6
55,male,bachelor,low,divorced,-0.41,6,8,10
39,male,master,medium,single,-0.29,6,2,10
54,female,bachelor,low,married,-0.05,6,13,8
38,male,bachelor,high,married,-0.72,10,6,13
34,female,master,medium,single,0.34,6,8,10
26,male,bachelor,medium,married,-0.19,10,13,6
60,female,bachelor,low,single,0.19,8,10,6
75,female,master,medium,divorced,0.35,6,10,8
40,male,bachelor,high,single,0.28,4,10,6
18,female,bachelor,low,single,-0.87,6,10,8
48,male,bachelor,high,married,-0.15,6,13,10
20,male,master,medium,single,-1.0,6,10,14
20,female,high school,medium,married,0.23,13,10,6
80,male,PhD,low,single,-0.33,6,8,10
18,male,master,medium,single,-0.17,6,10,8
26,male,high school,medium,widowed,0.01,6,10,8
41,male,bachelor,high,married,0.52,6,10,13
37,male,high school,medium,single,0.4,6,10,14
34,male,master,high,married,0.8,6,10,13
56,male,bachelor,medium,married,-0.72,10,6,13
61,female,master,medium,married,-0.72,6,10,13
37,male,master,medium,married,0.72,10,6,13
74,female,bachelor,medium,married,-0.39,6,10,8
65,female,PhD,medium,married,-0.83,6,10,13
35,male,bachelor,low,married,0.78,10,6,13
61,female,master,medium,divorced,-0.06,10,13,6
28,female,high school,medium,single,0.13,6,13,10
77,male,master,medium,single,-0.36,6,5,10
63,male,PhD,medium,divorced,0.36,6,5,10
32,female,master,medium,married,-0.07,6,10,1
59,male,bachelor,medium,married,0.62,10,13,6
31,male,master,medium,married,-0.02,6,10,13
52,female,bachelor,low,widowed,0.92,6,14,10
39,male,master,medium,married,-0.07,6,13,10
22,male,high school,high,single,-0.04,6,10,15
63,female,bachelor,medium,single,-0.69,5,10,6
32,male,bachelor,medium,married,0.06,13,10,6
47,female,bachelor,high,widowed,0.32,6,10,8
26,male,high school,high,married,0.08,6,10,13
23,female,high school,medium,single,-0.53,8,13,6
42,male,master,medium,married,0.94,10,6,13
57,male,bachelor,medium,married,-0.36,10,6,13
29,female,bachelor,medium,married,-0.33,6,10,13
21,male,bachelor,medium,single,0.13,6,1,10
34,male,PhD,medium,widowed,-0.75,6,10,5
59,female,bachelor,medium,married,-0.44,10,13,8
73,female,PhD,medium,married,1.0,6,10,13
41,female,master,high,married,0.51,6,10,13
34,female,high school,medium,single,-0.23,6,10,13
65,male,bachelor,medium,divorced,0.43,8,6,10
32,male,high school,medium,married,0.02,13,10,6
38,female,bachelor,low,single,-0.18,6,14,13
50,female,PhD,high,married,-1.0,6,10,8
46,male,bachelor,high,married,0.05,10,6,13
57,male,bachelor,medium,married,0.71,10,6,13
66,female,bachelor,high,widowed,0.23,10,6,8
26,female,master,high,single,-0.29,6,1,10
24,female,bachelor,high,single,0.5,6,3,10
45,female,PhD,high,married,-0.03,6,10,8
40,male,PhD,medium,single,0.45,6,4,10
23,female,bachelor,medium,single,-0.24,6,10,15
60,female,master,medium,divorced,0.12,6,8,10
53,female,bachelor,high,single,-0.24,6,10,8
57,male,bachelor,high,married,0.24,10,8,13
22,male,bachelor,low,divorced,0.12,6,10,15
23,male,bachelor,high,single,0.34,6,10,1
27,female,master,low,widowed,-0.87,6,10,13
42,male,high school,high,married,-0.59,10,6,13
79,female,bachelor,high,single,-0.11,6,13,8
38,male,high school,medium,married,-0.94,13,10,6
43,female,bachelor,high,divorced,-0.3,8,6,10
42,male,high school,medium,married,-0.48,10,13,6
63,male,PhD,low,widowed,-0.37,6,10,14
72,female,bachelor,medium,divorced,1.0,6,10,13
18,male,bachelor,medium,widowed,-0.2,6,8,10
43,female,bachelor,high,married,0.28,10,6,13
42,male,bachelor,low,married,-0.05,6,10,13
22,male,high school,medium,single,0.72,9,3,11
36,female,high school,high,married,-0.45,10,13,6
40,male,high school,medium,single,0.64,10,6,8
24,female,high school,medium,single,0.57,10,6,13
47,male,high school,medium,married,-0.41,10,6,13
52,male,high school,high,divorced,0.11,6,10,13
26,other,master,medium,single,-0.07,6,10,14
35,female,bachelor,medium,single,-0.4,6,10,13
34,female,bachelor,high,married,0.35,10,13,6
28,male,high school,medium,married,-0.36,13,10,6
35,male,bachelor,medium,married,-0.24,13,10,6
33,male,bachelor,medium,married,0.68,10,13,6
67,female,bachelor,low,married,-0.76,6,10,13
39,male,bachelor,high,married,0.49,6,10,13
36,male,high school,medium,married,-0.38,13,10,6
31,male,bachelor,medium,married,0.01,13,10,14
63,male,bachelor,medium,divorced,0.51,10,3,6
45,male,bachelor,high,widowed,0.47,8,10,6
61,female,bachelor,high,single,-0.12,10,6,8
63,female,bachelor,high,single,-0.55,6,10,8
41,male,bachelor,medium,divorced,-0.98,6,8,10
33,female,high school,high,married,-0.35,13,10,6
40,male,bachelor,high,married,0.09,10,6,13
80,male,PhD,medium,married,-0.63,10,6,8
58,male,bachelor,medium,divorced,-0.91,6,10,1
25,male,bachelor,high,married,0.5,13,10,6
29,female,bachelor,medium,married,-0.19,6,13,10
45,male,bachelor,low,married,-0.31,10,13,6
40,female,bachelor,medium,married,-0.67,10,13,6
53,male,bachelor,medium,divorced,-0.02,6,10,8
61,female,bachelor,high,married,-0.02,6,13,10
27,male,bachelor,high,single,-0.08,6,5,10
47,male,bachelor,high,single,0.0,10,6,1
79,male,bachelor,medium,single,-0.07,5,10,6
36,female,high school,medium,widowed,0.26,6,10,8
49,female,bachelor,medium,married,-0.81,6,13,10
25,female,bachelor,medium,married,-0.23,6,10,13
54,male,bachelor,medium,married,-0.33,10,13,15
35,female,bachelor,medium,married,-0.15,13,10,6
24,male,bachelor,high,single,0.42,6,2,10
28,male,bachelor,medium,single,0.02,10,6,15
